x-axis,y-axis,precipitation,air_temp,ocean_temp,ocean_salinity,ice_mask
1580800,-851200,52.9066963196,223.11277771,272.018280029,15.6679925919,2.0
1702400,-851200,79.9892730713,227.15574646,272.090698242,16.3271713257,2.0
1824000,-851200,113.033531189,230.490020752,272.219726562,16.7082309723,2.0
1945600,-851200,173.882095337,234.47492981,272.303955078,16.962305069,2.0
2067200,-851200,269.328979492,238.512649536,272.374267578,17.2256145477,2.0
2188800,-851200,406.697845459,242.990768433,272.525543213,18.2583179474,2.0
2310400,-851200,494.085540771,249.98727417,272.653656006,23.8223724365,2.0
2432000,-851200,691.781921387,262.214263916,272.472503662,35.242767334,4.0
2553600,-851200,918.079589844,263.110565186,272.207092285,21.0633411407,4.0
2675200,-851200,831.583007812,263.677459717,272.538330078,16.6150245667,4.0
2796800,-851200,776.210327148,265.630859375,273.000976562,14.541844368,4.0
2918400,-851200,745.324462891,268.658721924,273.451965332,13.6394033432,4.0
3040000,-851200,744.393005371,270.702728271,273.704650879,13.2165470123,4.0
-3040000,-972800,1039.27001953,275.098632812,275.442871094,18.5240058899,4.0
-2918400,-972800,999.689819336,274.807647705,275.434417725,18.281835556,4.0
-2796800,-972800,932.310791016,274.541503906,275.480621338,17.9681034088,4.0
-2675200,-972800,872.607177734,273.957733154,275.070404053,17.6317272186,4.0
-2553600,-972800,835.931640625,272.783050537,274.561798096,17.2769393921,4.0
-2432000,-972800,779.832580566,270.646392822,274.101837158,16.9151859283,4.0
-2310400,-972800,736.056213379,268.333374023,273.711273193,16.5794715881,4.0
-2188800,-972800,678.864624023,266.74206543,273.355804443,16.3210868835,4.0
-2067200,-972800,619.402954102,265.526031494,273.095031738,16.2033653259,4.0
-1945600,-972800,596.653137207,264.114257812,272.836547852,16.281747818,4.0
-1824000,-972800,581.014770508,263.192474365,272.610992432,16.5748786926,4.0
-1702400,-972800,579.147766113,263.066650391,272.34942627,17.0315551758,4.0
-1580800,-972800,682.877380371,262.600799561,271.773742676,16.431892395,4.0
-1459200,-972800,869.528015137,255.849258423,271.526275635,26.0405292511,2.63769602776
-1337600,-972800,1065.47729492,252.409667969,271.714996338,23.146697998,2.00115203857
-1216000,-972800,453.690338135,244.04069519,272.119110107,22.7750854492,2.0
-1094400,-972800,54.8023223877,239.664779663,272.037414551,18.8777217865,2.0
-972800,-972800,18.4451141357,241.578887939,272.010803223,15.0777292252,2.0
-851200,-972800,59.3569297791,243.344696045,272.29107666,10.8121175766,2.0
-729600,-972800,24.480550766,242.245727539,272.390075684,6.8549580574,2.0
-608000,-972800,55.7821540833,242.553192139,272.247070312,2.1857008934,2.0
-486400,-972800,34.9689826965,237.518234253,272.234924316,8.57114505768,2.828799963
-364800,-972800,26.9487133026,236.593338013,272.082183838,16.8691120148,3.0
-243200,-972800,17.7714328766,236.2134552,271.792572021,22.7063980103,3.0
-121600,-972800,22.0611667633,236.794235229,271.689117432,25.9778022766,3.0
0,-972800,29.9348049164,238.28868103,271.63671875,29.1538677216,3.0
121600,-972800,45.9244689941,238.8959198,271.683441162,28.0611133575,3.0
243200,-972800,61.7536354065,239.665298462,271.766113281,26.9059448242,3.0
364800,-972800,84.550201416,243.255844116,271.757354736,1.98794150352,2.0
486400,-972800,-3.63684558868,231.312088013,271.650756836,3.71798753738,2.0
608000,-972800,1.52225160599,226.01789856,271.574005127,6.675532341,2.0
729600,-972800,5.9430642128,223.695709229,271.614257812,8.71848392487,2.0
851200,-972800,12.4592094421,223.228561401,271.668731689,10.2551317215,2.0
972800,-972800,18.3858470917,222.825439453,271.723419189,11.5355634689,2.0
1094400,-972800,21.4537582397,222.31111145,271.776794434,12.6614713669,2.0
1216000,-972800,24.4961147308,222.31098938,271.828338623,13.6712837219,2.0
1337600,-972800,31.1725234985,221.858230591,271.867950439,14.6112594604,2.0
1459200,-972800,43.957069397,222.377456665,271.953033447,15.4016923904,2.0
1580800,-972800,64.5441741943,225.1197052,272.036834717,16.0553245544,2.0
1702400,-972800,99.0466461182,228.904052734,272.098236084,16.3797054291,2.0
1824000,-972800,138.821670532,232.345718384,272.179107666,16.1594333649,2.0
1945600,-972800,199.66619873,236.919067383,272.259735107,15.1456708908,2.0
2067200,-972800,302.878723145,241.891784668,272.352539062,13.119808197,2.0
2188800,-972800,564.180725098,248.304702759,272.485412598,9.30608081818,2.0
2310400,-972800,645.510620117,250.424865723,272.745269775,7.74872255325,2.0
2432000,-972800,483.038238525,255.178283691,272.669311523,14.9144906998,2.0
2553600,-972800,707.247070312,264.022644043,272.424987793,18.0942268372,4.0
2675200,-972800,824.200073242,265.094482422,272.759765625,17.3685722351,4.0
2796800,-972800,779.56652832,267.19543457,273.251220703,16.1538066864,4.0
2918400,-972800,756.56463623,270.090270996,273.704772949,15.3308591843,4.0
3040000,-972800,756.472167969,271.782196045,273.852874756,14.9060935974,4.0
-3040000,-1094400,1060.45446777,275.282806396,275.647125244,18.8197917938,4.0
-2918400,-1094400,1013.08831787,275.012664795,275.631439209,18.5866088867,4.0
-2796800,-1094400,947.601623535,274.813964844,275.65032959,18.2990894318,4.0
-2675200,-1094400,885.813598633,274.318664551,275.296508789,17.9696407318,4.0
-2553600,-1094400,822.772277832,273.158538818,274.777313232,17.6323394775,4.0
-2432000,-1094400,772.688537598,271.251861572,274.258239746,17.2993907928,4.0
-2310400,-1094400,741.539489746,268.805145264,273.862091064,16.9967308044,4.0
-2188800,-1094400,698.840393066,266.809631348,273.517822266,16.7570972443,4.0
-2067200,-1094400,642.156555176,265.446014404,273.221160889,16.608007431,4.0
-1945600,-1094400,591.198730469,264.178833008,272.969299316,16.5577793121,4.0
-1824000,-1094400,565.646911621,263.059295654,272.771240234,16.5566596985,4.0
-1702400,-1094400,558.050415039,262.709381104,272.541717529,16.4148540497,4.0
-1580800,-1094400,645.616149902,262.626922607,272.286468506,15.6463403702,4.0
-1459200,-1094400,1220.58532715,259.023010254,272.124420166,13.3496923447,1.75910401344
-1337600,-1094400,648.451843262,259.904144287,272.169219971,11.9564981461,3.0
-1216000,-1094400,1250.69372559,251.806015015,271.902709961,6.29662942886,2.0
-1094400,-1094400,593.165649414,246.268508911,272.222686768,16.2445087433,2.0
-972800,-1094400,106.042655945,242.603103638,272.138885498,11.2980661392,2.0
-851200,-1094400,116.429138184,244.905502319,272.258270264,6.31494951248,2.0
-729600,-1094400,336.666351318,244.53465271,272.534118652,3.8637547493,2.0
-608000,-1094400,97.4051513672,243.728897095,272.458709717,3.76348733902,2.0
-486400,-1094400,58.6857948303,239.488983154,272.263702393,5.50041294098,2.00953602791
-364800,-1094400,64.4442367554,238.877868652,271.987579346,12.1259098053,2.0
-243200,-1094400,31.7739162445,237.051300049,271.723114014,24.6658363342,3.0
-121600,-1094400,32.2204627991,236.805511475,271.662017822,27.465089798,3.0
0,-1094400,35.5274887085,237.526931763,271.654693604,27.8976573944,3.0
121600,-1094400,43.0801582336,238.57421875,271.645477295,28.2110500336,3.0
243200,-1094400,75.0580215454,240.248931885,271.704315186,26.4264907837,3.0
364800,-1094400,122.180381775,242.587814331,271.837524414,17.7989959717,2.37599992752
486400,-1094400,0.63056987524,232.89666748,271.641662598,4.49866771698,2.0
608000,-1094400,5.76309013367,226.466384888,271.525421143,7.81924247742,2.0
729600,-1094400,9.49003410339,223.6302948,271.574371338,9.62774562836,2.0
851200,-1094400,15.5331525803,223.278198242,271.631958008,10.9648475647,2.0
972800,-1094400,21.8212795258,223.01083374,271.689666748,12.1441860199,2.0
1094400,-1094400,27.9967327118,222.574249268,271.745300293,13.2529478073,2.0
1216000,-1094400,35.3930130005,223.275558472,271.794799805,14.2077550888,2.0
1337600,-1094400,41.556678772,223.400268555,271.856048584,15.1888475418,2.0
1459200,-1094400,54.4164199829,223.619262695,271.940093994,16.0612697601,2.0
1580800,-1094400,77.2337188721,226.477996826,271.976745605,16.7544269562,2.0
1702400,-1094400,113.228302002,230.452056885,272.001068115,17.0364608765,2.0
1824000,-1094400,154.963104248,234.420944214,272.134796143,16.4318389893,2.0
1945600,-1094400,228.855651855,239.335784912,272.209564209,14.3429841995,2.0
2067200,-1094400,404.985321045,245.2315979,272.278167725,10.3138065338,2.0
2188800,-1094400,608.55847168,252.354293823,272.306549072,5.0459895134,2.0
2310400,-1094400,1452.6986084,256.520050049,272.362548828,8.44270515442,2.0
2432000,-1094400,1074.52380371,262.45690918,272.410766602,16.9761066437,4.0
2553600,-1094400,879.737182617,264.53024292,272.617828369,18.5659179688,4.0
2675200,-1094400,828.496582031,266.055755615,273.014160156,18.1682052612,4.0
2796800,-1094400,776.856872559,268.691741943,273.480834961,17.3213291168,4.0
2918400,-1094400,769.240661621,271.405090332,273.92276001,16.6254730225,4.0
3040000,-1094400,770.487792969,272.514678955,273.961883545,16.2281131744,4.0
-3040000,-1216000,1062.3671875,275.417144775,275.840118408,19.175573349,4.0
-2918400,-1216000,1009.98382568,275.141448975,275.802978516,18.9463424683,4.0
-2796800,-1216000,946.815002441,274.99710083,275.692901611,18.6757678986,4.0
-2675200,-1216000,881.097900391,274.527526855,275.481231689,18.350479126,4.0
-2553600,-1216000,815.470825195,273.535644531,274.977905273,18.021490097,4.0
-2432000,-1216000,772.060913086,272.010528564,274.476837158,17.6988964081,4.0
-2310400,-1216000,735.665405273,269.637817383,274.05291748,17.4043693542,4.0
-2188800,-1216000,711.070922852,267.128601074,273.689941406,17.1545715332,4.0
-2067200,-1216000,657.95135498,265.467773438,273.349578857,16.9601039886,4.0
-1945600,-1216000,599.974060059,264.354034424,273.11932373,16.8139343262,4.0
-1824000,-1216000,567.464782715,263.20135498,272.903533936,16.6684818268,4.0
-1702400,-1216000,557.218017578,262.358978271,272.710235596,16.4218978882,4.0
-1580800,-1216000,571.654174805,262.25177002,272.49987793,15.9594898224,4.0
-1459200,-1216000,558.978149414,262.26953125,272.289825439,15.403421402,4.0
-1337600,-1216000,680.70880127,261.940734863,272.206939697,15.3946332932,4.0
-1216000,-1216000,812.104125977,261.000976562,271.916290283,22.7424888611,4.0
-1094400,-1216000,799.309448242,257.899597168,272.040679932,35.0948448181,4.09600019455
-972800,-1216000,851.116210938,252.737945557,271.367034912,1.96060490608,2.0
-851200,-1216000,149.523178101,249.229003906,272.313903809,4.43197011948,2.0
-729600,-1216000,421.360351562,247.213745117,272.656158447,11.5146150589,1.98399996758
-608000,-1216000,703.947631836,249.260971069,272.353149414,13.3833990097,2.0
-486400,-1216000,155.45262146,246.696289062,272.458251953,2.98774600029,2.0
-364800,-1216000,131.465744019,246.850708008,271.668884277,14.5763025284,4.0
-243200,-1216000,62.1850547791,240.679870605,272.172271729,19.3720169067,3.0
-121600,-1216000,57.7348060608,239.07220459,271.995697021,24.3789081573,3.0
0,-1216000,58.9942474365,238.503921509,271.887481689,25.6163864136,3.0
121600,-1216000,57.1827735901,239.366165161,271.900360107,24.7617206573,3.0
243200,-1216000,85.3237609863,240.913711548,271.937011719,26.6537799835,3.0
364800,-1216000,158.033905029,240.273529053,271.582366943,9.68271350861,2.0
486400,-1216000,21.5156803131,230.14276123,271.579376221,8.93160820007,2.0
608000,-1216000,5.85248565674,226.457901001,271.471679688,10.1841688156,2.0
729600,-1216000,15.3776130676,224.240737915,271.534057617,10.8814411163,2.0
851200,-1216000,21.225774765,223.725280762,271.637207031,11.7008199692,2.0
972800,-1216000,28.2450351715,224.005889893,271.697387695,12.7203865051,2.0
1094400,-1216000,36.9862556458,224.031066895,271.754211426,13.7769231796,2.0
1216000,-1216000,48.2910041809,224.44934082,271.82043457,14.8153476715,2.0
1337600,-1216000,57.584148407,224.557174683,271.850708008,15.8452987671,2.0
1459200,-1216000,68.1058578491,225.636962891,271.872589111,16.8667449951,2.0
1580800,-1216000,90.2390975952,228.063079834,271.959197998,17.814250946,2.0
1702400,-1216000,125.025817871,232.204376221,272.026367188,18.5654678345,2.0
1824000,-1216000,167.478851318,236.213272095,272.033813477,18.2108669281,2.0
1945600,-1216000,243.722732544,241.321960449,272.118408203,15.5980863571,2.0
2067200,-1216000,439.643066406,248.159866333,272.136474609,9.3870639801,2.0
2188800,-1216000,845.825622559,257.713684082,272.203521729,35.3418197632,2.0
2310400,-1216000,832.101867676,262.324768066,272.204833984,35.0317268372,4.0
2432000,-1216000,789.395751953,263.480102539,272.392822266,23.853225708,4.0
2553600,-1216000,801.548828125,264.986358643,272.784484863,20.7491359711,4.0
2675200,-1216000,800.349060059,267.214233398,273.249237061,19.3025970459,4.0
2796800,-1216000,776.249328613,270.359954834,273.714538574,18.3075561523,4.0
2918400,-1216000,781.751159668,272.763427734,274.100494385,17.623626709,4.0
3040000,-1216000,806.446228027,273.120727539,274.237091064,17.2394275665,4.0
-3040000,-1337600,1076.31408691,275.501678467,276.051696777,19.5724639893,4.0
-2918400,-1337600,1022.25830078,275.202575684,276.027801514,19.3479003906,4.0
-2796800,-1337600,952.329772949,274.988098145,275.927856445,19.0879802704,4.0
-2675200,-1337600,885.781921387,274.604705811,275.695037842,18.7628479004,4.0
-2553600,-1337600,829.128112793,273.932525635,275.215454102,18.4340553284,4.0
-2432000,-1337600,772.840698242,272.762695312,274.715576172,18.1130104065,4.0
-2310400,-1337600,711.949707031,270.624389648,274.257751465,17.815158844,4.0
-2188800,-1337600,674.359985352,267.952972412,273.881469727,17.5463275909,4.0
-2067200,-1337600,638.444396973,265.901306152,273.540313721,17.3124313354,4.0
-1945600,-1337600,597.681030273,264.678131104,273.261413574,17.1112346649,4.0
-1824000,-1337600,560.64276123,263.61038208,273.039001465,16.9211158752,4.0
-1702400,-1337600,560.235900879,262.581176758,272.866729736,16.7186794281,4.0
-1580800,-1337600,547.052856445,262.049194336,272.72277832,16.5433197021,4.0
-1459200,-1337600,515.528564453,261.994049072,272.575744629,16.6107292175,4.0
-1337600,-1337600,528.380554199,262.057403564,272.370697021,17.5104846954,4.0
-1216000,-1337600,599.056640625,261.967102051,272.168243408,19.8479251862,4.0
-1094400,-1337600,630.880493164,262.085845947,271.999237061,20.3424072266,4.0
-972800,-1337600,671.142883301,261.687591553,271.941864014,15.6468725204,4.0
-851200,-1337600,495.83505249,260.317718506,272.152740479,16.8651638031,4.0
-729600,-1337600,371.873535156,260.352203369,271.970977783,13.5698490143,4.0
-608000,-1337600,362.383178711,259.747833252,271.765472412,15.872209549,4.0
-486400,-1337600,248.261856079,258.515380859,271.735565186,12.3009967804,4.0
-364800,-1337600,184.42388916,257.14831543,271.676055908,14.173995018,4.0
-243200,-1337600,167.549438477,255.508636475,271.822662354,17.0254707336,4.0
-121600,-1337600,196.609512329,254.573852539,271.792449951,20.7839374542,4.0
0,-1337600,231.268539429,253.014862061,271.715454102,19.2675590515,2.98399996758
121600,-1337600,131.970825195,243.149337769,272.178039551,21.0912036896,3.0
243200,-1337600,151.714859009,248.248168945,271.994934082,17.7851390839,2.68319988251
364800,-1337600,3.53159689903,254.347076416,271.777923584,14.6145677567,4.0
486400,-1337600,-15.3031492233,234.607803345,271.466217041,16.3321380615,2.0
608000,-1337600,7.90310621262,230.13633728,271.45916748,12.6442623138,2.0
729600,-1337600,25.0221252441,226.637130737,271.538726807,11.7676753998,2.0
851200,-1337600,32.6934967041,224.840042114,271.609558105,12.3218450546,2.0
972800,-1337600,40.9508666992,224.846786499,271.671844482,13.2742700577,2.0
1094400,-1337600,51.7848320007,225.688964844,271.739868164,14.3027362823,2.0
1216000,-1337600,66.5995025635,226.324829102,271.787200928,15.3496370316,2.0
1337600,-1337600,78.5529251099,227.614700317,271.858337402,16.4400787354,2.0
1459200,-1337600,92.5658874512,228.549301147,271.865325928,17.6303882599,2.0
1580800,-1337600,128.60597229,230.672164917,271.877807617,19.0546092987,2.0
1702400,-1337600,181.429916382,234.076431274,271.938018799,20.7609672546,2.0
1824000,-1337600,216.431945801,237.934814453,271.971832275,22.2625980377,2.0
1945600,-1337600,247.688064575,242.95324707,272.119506836,20.7458629608,2.0
2067200,-1337600,370.368499756,250.218490601,272.188781738,12.399813652,2.0
2188800,-1337600,668.359436035,260.348632812,272.347229004,8.71316051483,2.40518403053
2310400,-1337600,795.763061523,263.615936279,272.521148682,32.8503646851,4.0
2432000,-1337600,774.838562012,264.900726318,272.702697754,25.5679073334,4.0
2553600,-1337600,793.616943359,266.827911377,273.103240967,21.9367790222,4.0
2675200,-1337600,800.440002441,269.181976318,273.508239746,20.1255817413,4.0
2796800,-1337600,789.463256836,272.023345947,273.955749512,19.040851593,4.0
2918400,-1337600,811.427490234,273.623382568,274.380310059,18.3566799164,4.0
3040000,-1337600,862.917358398,273.430389404,274.570678711,17.9806442261,4.0
-3040000,-1459200,1095.72033691,275.583770752,,,4.0
-2918400,-1459200,1034.63879395,275.271697998,276.303924561,19.7744960785,4.0
-2796800,-1459200,962.553039551,275.004119873,276.29901123,19.5246067047,4.0
