x-axis,y-axis,ice_thickness,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
243200,2675200,0.0,435.888061523,264.953186035,272.807006836,2686231.799379942,7.85382080100004,265.0303073461111,272.7892049154445,446.8839314776667
364800,2675200,0.0,456.466796875,265.025054932,272.862030029,2699958.162638821,7.836975096999993,265.10259670688885,272.837524414,458.1034342446667
486400,2675200,0.0,486.920166016,265.127807617,272.907531738,2719058.6606397443,7.779724121000015,265.2306959364444,272.8910285101111,477.45409817155564
608000,2675200,0.0,519.252746582,265.296051025,272.937530518,2743421.046795406,7.64147949300002,265.4489034016667,272.9529385036667,497.166486952
729600,2675200,0.0,530.300354004,265.620574951,272.999725342,2772906.6338411034,7.379150390999996,265.7306484646667,273.02855767144445,514.1484815808889
851200,2675200,0.0,537.992614746,265.947875977,273.103271484,2807353.9997656154,7.15539550699998,266.0253160265556,273.14146931966667,531.1385294597778
972800,2675200,0.0,557.928405762,266.257751465,273.261474609,2846583.018287013,7.003723143999991,266.3022766114444,273.29864841022226,551.5161268447778
1094400,2675200,0.0,577.186340332,266.576751709,273.496643066,2890399.0035979464,6.919891356999983,266.6110975477778,273.4911261662222,573.4379950629999
1216000,2675200,0.0,590.070068359,266.979278564,273.736083984,2938596.7807782,6.756805419999978,266.96083916566664,273.6914672848889,600.2243855794445
1337600,2675200,0.0,628.481201172,267.357025146,273.904632568,2990964.5267037186,6.547607421999999,267.3662109374444,273.8442552353333,638.995259603
1459200,2675200,0.0,688.666748047,267.800842285,273.960510254,3047287.265749654,6.159667968999997,267.8320821126666,273.9308200411111,685.0522121854444
1580800,2675200,0.0,731.652099609,268.36618042,273.958892822,3107349.944888731,5.592712402000018,268.3394504122222,273.96680704744443,728.0103963216667
1702400,2675200,0.0,761.375732422,268.877075195,273.978393555,3170940.0498905685,5.10131836000005,268.87606472433333,1.1076899964877779e+36,762.2024332681111
1824000,2675200,0.0,792.599609375,269.402038574,274.046142578,3237849.755624865,4.644104003999985,269.416998969,2.2153799929755558e+36,794.1952853733333
1945600,2675200,0.0,826.294799805,269.944122314,274.147949219,3307877.62772446,4.203826904999971,269.9863891601111,4.4307599859511117e+36,826.6368543837777
2067200,2675200,0.0,856.536865234,270.52923584,9.969209968390001e+36,3380829.909948148,9.969209968390001e+36,270.59916178388886,6.646139978926668e+36,851.3803643122222
2188800,2675200,0.0,862.832641602,271.211029053,9.969209968390001e+36,3456521.442143821,9.969209968390001e+36,271.2175665961111,8.861519971902225e+36,868.6405571831111
2310400,2675200,0.0,872.33605957,271.813476562,9.969209968390001e+36,3534776.2588316677,9.969209968390001e+36,271.80017768011106,9.96920996839e+36,890.8964979382222
2432000,2675200,0.0,919.353881836,272.306671143,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,272.2833421494445,9.96920996839e+36,924.2933010524443
2553600,2675200,0.0,966.749450684,272.677856445,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,272.66317070866666,9.96920996839e+36,955.9511379665556
2675200,2675200,0.0,975.710083008,272.951324463,9.969209968390001e+36,3783304.122060504,9.969209968390001e+36,272.94901869033333,9.96920996839e+36,961.1991577147778
2796800,2675200,0.0,942.481018066,273.150817871,9.969209968390001e+36,3870243.5685625784,9.969209968390001e+36,273.1475897895556,9.96920996839e+36,933.2865600583334
2918400,2675200,0.0,884.145507812,273.234832764,9.969209968390001e+36,3959009.1689714487,9.969209968390001e+36,273.22997029622223,9.96920996839e+36,883.9259575735555
3040000,2675200,0.0,826.002380371,273.142974854,9.969209968390001e+36,4049480.8358603204,9.969209968390001e+36,273.2544301351666,9.969209968390001e+36,855.2981872556666
-3040000,2553600,0.0,672.666320801,275.077697754,9.969209968390001e+36,3970198.100850888,9.969209968390001e+36,274.8989969891666,9.969209968390001e+36,673.7977498373333
-2918400,2553600,0.0,668.569030762,274.830749512,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,274.8044094511111,9.96920996839e+36,672.6244913737778
-2796800,2553600,0.0,664.736633301,274.664611816,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,274.4107123481111,9.96920996839e+36,673.4576551648888
-2675200,2553600,0.0,672.077453613,273.974365234,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,273.8452284071111,9.96920996839e+36,675.9166598848889
-2553600,2553600,0.0,672.957946777,273.193664551,9.969209968390001e+36,3611335.7528759353,9.969209968390001e+36,273.14085896811116,9.96920996839e+36,674.6129286023333
-2432000,2553600,0.0,664.634338379,272.610473633,9.969209968390001e+36,3526400.0,9.969209968390001e+36,272.5210198296666,9.96920996839e+36,660.9112684461111
-2310400,2553600,0.0,639.090759277,272.130493164,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,271.9220174153333,8.861519971902223e+36,639.1903008355555
-2188800,2553600,0.0,623.749755859,271.433166504,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,271.1607191296667,6.646139978926668e+36,622.5797254774445
-2067200,2553600,0.0,629.660522461,270.364776611,273.53137207,3285451.080141051,3.16659545899995,270.2664150661111,3.323069989463334e+36,619.3867797852222
-1945600,2553600,0.0,642.504577637,269.431396484,273.071655273,3210332.1198904016,3.6402587889999722,269.3485582138889,1.1076899964877779e+36,620.7372029623334
-1824000,2553600,0.0,635.005065918,268.637664795,273.055969238,3138128.2574171503,4.418304443000011,268.56382921,273.06940036333333,614.0048624676667
-1702400,2553600,0.0,611.15411377,267.957855225,272.916229248,3069045.2456749477,4.958374022999976,267.8676249185556,272.95854017455554,600.4071180556666
-1580800,2553600,0.0,600.429260254,267.300750732,272.854980469,3003298.453367564,5.554229737000014,267.18826972100004,272.88059488933334,589.1020439996669
-1459200,2553600,0.0,597.046508789,266.575653076,272.831573486,2941111.6265793107,6.255920410000044,266.50963338199995,272.8442789713333,580.855278863
-1337600,2553600,0.0,581.50958252,265.895385742,272.856506348,2882715.1645627427,6.961120606000009,265.8768480086667,272.8255038792222,571.5379163955555
-1216000,2553600,0.0,570.389526367,265.365234375,272.83215332,2828343.8546258835,7.466918944999975,265.37444390177774,272.8203023275555,556.9014553494444
-1094400,2553600,0.0,552.02923584,265.003265381,272.835021973,2778234.0290191537,7.8317565919999765,265.0280354816667,272.81208631733335,537.0509880912223
-972800,2553600,0.0,519.206787109,264.814086914,272.823699951,2732620.1345960987,8.009613037000008,264.83336724177775,272.80602688255556,508.1496073404444
-851200,2553600,0.0,476.458343506,264.79284668,272.79977417,2691730.7443353245,8.006927489999953,264.7640652126667,272.79944864899994,477.89457194011106
-729600,2553600,0.0,454.527313232,264.856750488,272.806610107,2655784.087609533,7.949859618999994,264.772945828,272.79194471555553,452.66927761511107
-608000,2553600,0.0,438.812896729,264.916381836,272.80480957,2624983.230422625,7.888427733999947,264.8160434298889,272.7758687336666,434.0586039225556
-486400,2553600,0.0,415.23059082,264.963134766,272.777008057,2599511.092494125,7.813873290999993,264.8503926594444,272.73808119033333,416.9011501735556
-364800,2553600,0.0,397.650299072,264.968139648,272.689758301,2579525.5377685255,7.721618653000007,264.8659261066666,272.69378323044447,403.88202582444444
-243200,2553600,0.0,394.282806396,264.963684082,272.643463135,2565154.8101430447,7.679779053000004,264.8882581922223,272.6626146105556,401.7563544377778
-121600,2553600,0.0,403.229187012,265.042602539,272.64553833,2556493.5986620425,7.60293579100005,264.92918904622223,272.6640285916667,408.50534396688886
0,2553600,0.0,419.316741943,265.07824707,272.682250977,2553600.0,7.604003907000049,264.98908827044437,272.69091118711117,416.2097676594445
121600,2553600,0.0,421.852539062,265.098754883,272.723114014,2556493.5986620425,7.624359130999949,265.051961263,272.7297125923334,421.04610527866663
243200,2553600,0.0,423.441101074,265.186706543,272.765899658,2565154.8101430447,7.57919311500001,265.09333970822223,272.7708943685555,424.9867248533334
364800,2553600,0.0,430.302490234,265.210174561,272.825897217,2579525.5377685255,7.615722656000003,265.10672336155557,272.81597900400004,434.39666408955554
486400,2553600,0.0,453.095947266,265.182128906,272.909393311,2599511.092494125,7.727264404999971,265.18951416022225,272.8597446018889,451.09785630966667
608000,2553600,0.0,483.918731689,265.458831787,272.934082031,2624983.230422625,7.475250243999994,265.40491061744444,272.90737236877777,472.88591851122214
729600,2553600,0.0,509.989562988,265.838134766,272.962005615,2655784.087609533,7.1238708490000135,265.7137451173333,272.96352132155556,494.29456922733334
851200,2553600,0.0,526.914001465,266.045288086,273.015838623,2691730.7443353245,6.970550536999951,266.01124064144443,273.04828898100004,514.5138108995557
972800,2553600,0.0,547.411560059,266.282318115,273.152130127,2732620.1345960987,6.869812012000011,266.26745605477777,273.17632717544444,535.2630954319999
1094400,2553600,0.0,567.983154297,266.565338135,273.341064453,2778234.0290191537,6.775726318000011,266.57094658744444,273.3500061033333,557.9345228407778
1216000,2553600,0.0,583.142822266,266.966003418,273.580200195,2828343.8546258835,6.614196776999961,266.93638780377773,273.5633477102222,585.7992282443333
1337600,2553600,0.0,616.805053711,267.390441895,273.848999023,2882715.1645627427,6.458557127999995,267.35775078666666,273.7508070201111,622.8412339952222
1459200,2553600,0.0,672.233459473,267.844116211,273.93560791,2941111.6265793107,6.09149169899996,267.8274332683333,273.86946614566665,667.1010064018889
1580800,2553600,0.0,718.442260742,268.390930176,273.946746826,3003298.453367564,5.555816649999997,268.3269992404444,273.92258368588887,712.1481933593333
1702400,2553600,0.0,759.051574707,268.943695068,273.962005615,3069045.2456749477,5.018310546999999,268.86358642577784,273.9605814614444,754.0551011825555
1824000,2553600,0.0,804.225952148,269.537567139,274.015380859,3138128.2574171503,4.477813720000029,269.42577107733337,274.03046671533343,796.1388481987779
1945600,2553600,0.0,848.949035645,270.151519775,274.116729736,3210332.1198904016,3.9652099610000278,270.027472602,1.1076899964877779e+36,838.700358073
2067200,2553600,0.0,891.78302002,270.78503418,274.244384766,3285451.080141051,3.459350585999971,270.6774190267777,3.323069989463334e+36,871.8369615344444
2188800,2553600,0.0,905.278686523,271.475219727,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,271.3349202474444,6.646139978926668e+36,891.6838243272222
2310400,2553600,0.0,904.072814941,272.100952148,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,271.9699401855555,8.861519971902225e+36,910.0320570203334
2432000,2553600,0.0,939.295043945,272.681396484,9.969209968390001e+36,3526400.0,9.969209968390001e+36,272.520880805,9.96920996839e+36,937.4884304469999
2553600,2553600,0.0,981.457824707,273.121765137,9.969209968390001e+36,3611335.7528759353,9.969209968390001e+36,272.96971639000003,9.96920996839e+36,966.6872490776667
2675200,2553600,0.0,991.292724609,273.44039917,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,273.3220926921111,9.96920996839e+36,972.7779473197778
2796800,2553600,0.0,957.003662109,273.732635498,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,273.59462144655555,9.96920996839e+36,946.3448079424444
2918400,2553600,0.0,900.640014648,273.949462891,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,273.75784979933337,9.96920996839e+36,897.491604275
3040000,2553600,0.0,841.546081543,273.917877197,9.969209968390001e+36,3970198.100850888,9.969209968390001e+36,273.8269500733333,9.969209968390001e+36,869.3710327146667
-3040000,2432000,0.0,668.163574219,275.119537354,9.969209968390001e+36,3893099.536359172,9.969209968390001e+36,274.94302876816664,9.969209968390001e+36,672.9132893881667
-2918400,2432000,0.0,669.070373535,274.910766602,9.969209968390001e+36,3798905.4423609967,9.969209968390001e+36,274.8791097006667,9.96920996839e+36,673.3018934462222
-2796800,2432000,0.0,672.493896484,274.983093262,9.969209968390001e+36,3706307.359083971,9.969209968390001e+36,274.47131347655557,9.96920996839e+36,678.2761094834445
-2675200,2432000,0.0,689.048461914,274.010223389,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,273.8626064723333,9.96920996839e+36,685.766608344
-2553600,2432000,0.0,698.789611816,273.252807617,9.969209968390001e+36,3526400.0,9.969209968390001e+36,273.07518174911115,9.96920996839e+36,689.4017537434444
-2432000,2432000,0.0,687.838134766,272.688140869,9.969209968390001e+36,3439367.383691367,9.969209968390001e+36,272.38279554577775,8.861519971902223e+36,667.4884372286666
-2310400,2432000,0.0,666.918395996,271.951141357,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,271.6691250271111,6.646139978926668e+36,646.6975097656666
-2188800,2432000,0.0,646.96270752,270.994842529,273.779449463,3271921.3682483262,2.78460693400001,270.7584737141111,3.323069989463334e+36,628.9091661241112
-2067200,2432000,0.0,645.666381836,269.698944092,273.380981445,3191855.2348125065,3.6820373529999983,269.7360432942222,1.1076899964877779e+36,633.8422105577778
-1945600,2432000,0.0,649.546081543,268.721679688,273.120880127,3114479.6290873378,4.399200439000026,268.75434705944446,273.1239284937778,629.2298719618889
-1824000,2432000,0.0,629.670898438,267.958404541,272.946868896,3040000.0,4.988464355000019,267.9643622504444,272.95333184133335,613.6758083768889
-1702400,2432000,0.0,591.524475098,267.364837646,272.865264893,2968634.3257464366,5.500427247000005,267.28117201066675,272.8711853026667,591.6724989151112
-1580800,2432000,0.0,580.239257812,266.723480225,272.83026123,2900612.45946438,6.106781005000016,266.6139560275555,272.8155551486667,572.713779025778
-1459200,2432000,0.0,571.872924805,265.969665527,272.81137085,2836175.0016527544,6.841705322999985,265.9423319497778,272.79076470266665,557.7378675674445
-1337600,2432000,0.0,546.436523438,265.293762207,272.796936035,2775571.609596841,7.503173828000001,265.3351338703333,272.77875094955556,540.2184685602222
-1216000,2432000,0.0,521.008300781,264.82723999,272.787719727,2719058.6606397443,7.960479737000014,264.8948567707778,272.77866278766663,520.2609931098889
-1094400,2432000,0.0,506.11138916,264.638305664,272.80847168,2666896.203454495,8.170166016000053,264.6300184462222,272.7738138835555,499.4682108559999
-972800,2432000,0.0,482.674530029,264.557495117,272.790313721,2619344.1621902226,8.232818604000045,264.4972025554444,272.7673611111111,473.4313795301111
-851200,2432000,0.0,443.964141846,264.527404785,272.789031982,2576657.8042107183,8.261627196999996,264.45492214633333,272.7553236218889,446.58168538399997
-729600,2432000,0.0,424.933410645,264.586334229,272.789276123,2539082.5429670457,8.202941893999991,264.46828206388886,272.73814561622225,424.44484117300004
-608000,2432000,0.0,417.266448975,264.61807251,272.753967285,2506848.2203755374,8.135894774999997,264.52748277455555,272.71553548177775,408.0053371853333
-486400,2432000,0.0,392.560791016,264.700775146,272.710723877,2480163.0914115305,8.009948731000009,264.5753445095556,272.67324490022224,391.8097127278889
-364800,2432000,0.0,366.070953369,264.74029541,272.642272949,2459207.8074046527,7.901977539000029,264.5966288247778,272.62622409411114,379.11172824433334
-243200,2432000,0.0,365.610748291,264.751068115,272.605621338,2444129.7510566004,7.854553222999982,264.6224161783333,272.5877990723333,378.73041449655557
-121600,2432000,0.0,380.323822021,264.863220215,272.613769531,2435038.1023712954,7.75054931599999,264.6631232367778,272.5826449925555,389.3185865614444
0,2432000,0.0,398.369018555,264.998565674,272.653564453,2432000.0,7.654998778999982,264.750023736,272.6068420411111,401.8578355576667
121600,2432000,0.0,406.202453613,265.105621338,272.704193115,2435038.1023712954,7.598571777000018,264.8585883246667,272.64761013466665,411.33521525044443
243200,2432000,0.0,410.374176025,265.209533691,272.736572266,2444129.7510566004,7.527038575000006,264.94663153755556,272.6862928603333,415.1566467283333
364800,2432000,0.0,407.128845215,265.129852295,272.747619629,2459207.8074046527,7.617767334000007,264.94878472222223,272.7217407227778,417.26463826488884
486400,2432000,0.0,405.952392578,264.936065674,272.781860352,2480163.0914115305,7.845794678000004,264.96122572166666,272.75113932299996,421.79692586255555
