x-axis,y-axis,ice_velocity,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
-1216000,-2188800,,769.908569336,267.582519531,273.389434814,2503897.2502880385,5.8069152830000235,268.02699124079595,273.39909705342853,760.9259469168163
-1094400,-2188800,,756.523071289,267.237823486,273.249786377,2447152.79457577,6.011962890999996,267.45867359389797,273.2503487723673,752.0307293327143
-972800,-2188800,,769.483947754,266.935913086,273.122650146,2395242.2173968125,6.1867370599999845,266.9048598931224,273.1252161142857,736.1939697265102
-851200,-2188800,,794.673522949,266.450286865,273.02835083,2348486.082564681,6.578063965000013,266.3718965491429,273.0156125438367,717.0638334312653
-729600,-2188800,,758.927001953,265.944335938,272.927398682,2307197.7808588496,6.983062743999994,265.85266736093877,272.9175116091429,695.1563147719594
-608000,-2188800,,694.561828613,265.365753174,272.821472168,2271675.4697799594,7.455718993999994,265.3611194844898,272.8272860779796,674.4923133071225
-486400,-2188800,,652.818908691,264.755950928,272.734649658,2242193.21201363,7.978698730000019,264.9359872001224,272.7424758598979,657.4123983577551
-364800,-2188800,,606.549499512,264.321990967,272.657958984,2218991.7710527903,8.335968017000027,264.6060616630408,272.6572421326327,643.978969651796
-243200,-2188800,,595.568847656,263.953948975,272.574401855,2202269.6655950197,8.620452880000016,264.3712351274694,272.5587064781428,642.7268670529796
-121600,-2188800,,636.996398926,263.471954346,272.49331665,2192175.1754821055,9.021362303999979,264.1997082769796,272.4455560177755,649.4678456832245
0,-2188800,,712.952392578,263.249603271,272.376861572,2188800.0,9.127258300999983,263.36696609193876,272.32251599367345,658.5104401258163
121600,-2188800,,787.409118652,263.321380615,272.213653564,2192175.1754821055,8.892272949000017,262.2017532660612,272.2090385592245,661.8684605190203
243200,-2188800,,832.745910645,263.396453857,272.021911621,2202269.6655950197,8.625457764000032,261.26552939908163,272.1089720433673,660.1873499033877
364800,-2188800,,848.442016602,263.309082031,271.81942749,2218991.7710527903,8.510345459000007,260.1279826262041,272.0289537079592,655.9106367462041
486400,-2188800,,835.634277344,262.845611572,271.767883301,2242193.21201363,8.922271728999988,258.8709380481428,271.9810342594082,641.8505737927959
608000,-2188800,,778.174438477,262.701568604,271.829864502,2271675.4697799594,9.128295898000033,257.7412691700816,271.96286758114286,625.9445131263266
729600,-2188800,,821.550109863,262.580932617,271.865844727,2307197.7808588496,9.28491211000005,256.7632446289592,271.9882856096531,610.9856981550204
851200,-2188800,,790.033447266,262.482086182,271.915344238,2348486.082564681,9.433258056,256.7563598010408,272.04450023414284,598.6302726901225
972800,-2188800,,815.180480957,262.368927002,271.847717285,2395242.2173968125,9.478790282999967,257.32724777534696,272.12409443755104,606.595336291245
1094400,-2188800,,745.933166504,262.761413574,272.014282227,2447152.79457577,9.252868653000007,257.87071259165305,272.22532809508164,631.6423968879592
1216000,-2188800,,749.325500488,263.764678955,272.150085449,2503897.2502880385,8.385406493999994,258.87724397616324,272.3403027592449,664.2409833011633
1337600,-2188800,,794.209289551,264.997253418,272.240447998,2565154.8101430447,7.243194579999965,260.3770717698163,272.47526083185716,721.0140776340817
1459200,-2188800,,908.561584473,265.992523193,272.334259033,2630610.2105785264,6.341735840000013,262.10782701136736,272.6546699367755,791.745552841796
1580800,-2188800,,1066.20324707,267.401550293,272.605163574,2699958.162638821,5.203613281000003,264.06337629038774,272.87789854710206,869.4268017208775
1702400,-2188800,,1190.34692383,269.254394531,272.877960205,2772906.6338411034,3.6235656740000195,265.96777468306124,273.1512339066531,943.8792805578369
1824000,-2188800,,1223.29174805,270.979919434,273.18447876,2849179.0817707474,2.2045593259999805,267.83052031842857,2.034532646610204e+35,998.9232738264898
1945600,-2188800,,1162.64672852,272.162231445,273.620269775,2928515.8015622864,1.4580383300000221,269.6039400684285,6.103597939830613e+35,1037.271930928653
2067200,-2188800,,1094.17114258,272.956695557,274.122192383,3010674.5556436353,1.1654968260000373,271.16659545897954,1.2207195879661226e+36,1064.5343796094287
2188800,-2188800,,1064.02648926,273.502288818,274.804107666,3095430.6453222306,1.3018188479999822,272.39747681908165,2.0345326466102043e+36,1070.8958366558163
2310400,-2188800,,1041.73242188,273.827850342,275.326080322,3182576.5662431438,1.4982299800000192,273.3061959402857,3.0517989699153066e+36,1057.5254803096939
2432000,-2188800,,1029.15673828,274.149291992,275.820068359,3271921.3682483262,1.6707763670000304,273.90650348275506,4.475971822542449e+36,1036.611287020041
2553600,-2188800,,1009.90368652,274.458953857,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,274.3762057557755,5.900144675169593e+36,1018.7963144734695
2675200,-2188800,,996.512084961,274.753814697,9.969209968390001e+36,3456521.442143821,9.969209968390001e+36,274.7224756358163,7.120864263135713e+36,1009.4383968434491
2796800,-2188800,,1000.13555908,275.111297607,9.969209968390001e+36,3551469.5099352887,9.969209968390001e+36,274.8918675014524,7.832950689449287e+36,1005.900075276881
2918400,-2188800,,996.121643066,275.483886719,9.969209968390001e+36,3648000.0,9.969209968390001e+36,275.0596217564857,8.545037115762858e+36,1003.7854771207429
3040000,-2188800,,989.469848633,275.623565674,9.969209968390001e+36,3745990.581942245,9.969209968390001e+36,275.2230693272857,9.25712354207643e+36,1002.752367292107
-3040000,-2310400,,979.520385742,277.18145752,9.969209968390001e+36,3818317.451443764,9.969209968390001e+36,276.4021050589643,9.613166755233216e+36,1078.532457624893
-2918400,-2310400,,1041.27062988,276.848052979,9.969209968390001e+36,3722231.416771397,9.969209968390001e+36,276.0898123605143,9.114706256813716e+36,1074.3914568221999
-2796800,-2310400,,1089.51379395,276.595001221,9.969209968390001e+36,3627676.7220908757,9.969209968390001e+36,275.78808230450005,8.545037115762856e+36,1059.0011596680476
-2675200,-2310400,,1083.90966797,275.809112549,9.969209968390001e+36,3534776.2588316677,9.969209968390001e+36,275.506888253347,7.934677321779796e+36,1039.2455593810612
-2553600,-2310400,,1018.27301025,274.945404053,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,274.96952975528575,6.917410998474695e+36,1024.0609716300817
-2432000,-2310400,,940.49005127,274.342987061,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,274.38369564136735,5.696691410508572e+36,996.9588423746734
-2310400,-2310400,,884.068603516,273.94052124,276.702026367,3267399.0145067987,2.761505126999964,273.7552266023469,4.272518557881429e+36,959.2062826349184
-2188800,-2310400,,855.977600098,273.478759766,276.182220459,3182576.5662431438,2.703460693000011,273.15833516024486,3.0517989699153066e+36,918.5929316303062
-2067200,-2310400,,858.54699707,272.861358643,275.619873047,3100203.8642644132,2.758514403999982,272.6008113939184,2.0345326466102043e+36,882.6445511797348
-1945600,-2310400,,853.633544922,272.287353516,275.152374268,3020481.3391246106,2.865020752000021,272.04817791375507,1.2207195879661226e+36,854.973318917347
-1824000,-2310400,,840.195678711,271.812164307,274.750366211,2943624.323856562,2.9382019040000387,271.46298030936737,6.103597939830613e+35,836.6426154933878
-1702400,-2310400,,800.199768066,271.401275635,274.404754639,2869863.0489972862,3.003479003999985,270.86112322126536,2.034532646610204e+35,822.2405420419387
-1580800,-2310400,,774.910827637,270.869140625,274.098266602,2799442.2301594294,3.229125977000024,270.28323987063266,274.1429810816326,808.7519842653265
-1459200,-2310400,,791.208740234,270.041900635,273.78414917,2732620.1345960987,3.7422485349999874,269.7323919802041,273.88752528604084,797.0124486805919
-1337600,-2310400,,804.821044922,269.0831604,273.557281494,2669667.005452178,4.474121093999997,269.1889498963469,273.6704618493673,789.7590145188162
-1216000,-2310400,,798.721374512,268.475952148,273.409515381,2610862.723315801,4.933563233000029,268.6315276476123,273.48338598138776,789.0009989835306
-1094400,-2310400,,787.309875488,268.160949707,273.284637451,2556493.5986620425,5.123687743999994,268.07156372063264,273.3230242048571,785.978849449898
-972800,-2310400,,801.541259766,267.842010498,273.188873291,2506848.2203755374,5.346862793000014,267.53750548063266,273.1883688167959,774.1972681161836
-851200,-2310400,,826.311889648,267.352996826,273.099365234,2462212.338528097,5.7463684080000235,267.03537859232654,273.07141736091836,758.5442878566939
-729600,-2310400,,799.098999023,266.83380127,273.007873535,2422862.835572827,6.174072265000007,266.5632137376531,272.96834642065306,739.944765052
-608000,-2310400,,731.179382324,266.219085693,272.904968262,2389060.9368536416,6.685882569,266.1351679588367,272.8750124561633,722.0610444983469
-486400,-2310400,,712.334716797,265.647125244,272.812042236,2361044.921216028,7.16491699200003,265.7762326610816,272.78896409634694,706.2472440758571
-364800,-2310400,,696.05645752,265.294952393,272.733642578,2339022.7018992356,7.4386901849999845,265.4983402175102,272.7022244200204,693.267222501796
-243200,-2310400,,688.173828125,265.040161133,272.656402588,2323164.7380244043,7.616241454999965,265.2940281460204,272.6072250677347,692.3465457838776
-121600,-2310400,,718.434875488,264.792816162,272.576873779,2313597.7869975585,7.784057616999974,265.1613507953061,272.501951256551,700.0456667530816
0,-2310400,,763.706726074,264.720275879,272.466217041,2310400.0,7.745941162000008,264.6825517927755,272.3885591467959,708.6804884307959
121600,-2310400,,807.905883789,264.583129883,272.3230896,2313597.7869975585,7.7399597169999765,264.08469624428574,272.2857111716326,716.4776299924692
243200,-2310400,,869.104736328,264.673187256,272.171966553,2323164.7380244043,7.498779296999999,263.6195037219592,272.1961146763265,720.3813314632856
364800,-2310400,,932.089660645,264.751037598,272.031555176,2339022.7018992356,7.280517578000001,263.0095171247551,272.12351958608167,722.2545947639592
486400,-2310400,,884.243530273,264.868652344,271.988616943,2361044.921216028,7.1199645990000135,262.27678913979594,272.0815448371837,714.2753865767755
608000,-2310400,,820.472595215,265.017852783,272.010528564,2389060.9368536416,6.992675781000003,261.66212992771426,272.0664037587959,704.0989376768979
729600,-2310400,,806.639282227,264.908172607,272.046112061,2422862.835572827,7.137939453999991,261.16328617022447,272.09328787667346,694.1589981390613
851200,-2310400,,840.846191406,264.612487793,272.091278076,2462212.338528097,7.478790282999967,261.30058101734693,272.15217060940813,686.9918963373876
972800,-2310400,,827.009216309,264.652587891,272.136810303,2506848.2203755374,7.484222412000008,261.7703029087551,272.24115052512246,694.5117688860203
1094400,-2310400,,782.438354492,264.929138184,272.282470703,2556493.5986620425,7.353332518999991,262.2657738510204,272.36022077285713,718.1070721684695
1216000,-2310400,,781.691955566,265.531311035,272.439819336,2610862.723315801,6.90850830100004,263.17040392814283,272.50603376112247,749.1676255828366
1337600,-2310400,,822.941345215,266.625854492,272.601623535,2669667.005452178,5.975769043000014,264.50727408267346,272.68296720540815,802.0078778946735
1459200,-2310400,,921.463989258,268.272613525,272.778045654,2732620.1345960987,4.505432128999985,265.94534924559184,272.8985028947551,861.7892088601226
1580800,-2310400,,1048.13781738,270.39642334,273.036743164,2799442.2301594294,2.6403198239999597,267.42828649395915,273.1561434998571,923.3741187274491
1702400,-2310400,,1118.71630859,271.795776367,273.359649658,2869863.0489972862,1.56387329100005,268.8253693871836,2.034532646610204e+35,979.7213140997143
1824000,-2310400,,1126.80285645,272.658172607,273.760131836,2943624.323856562,1.1019592290000446,270.15838747604084,6.103597939830613e+35,1020.3548733460815
1945600,-2310400,,1093.64172363,273.055908203,274.196777344,3020481.3391246106,1.140869140999996,271.41165472532657,1.2207195879661226e+36,1046.260282555857
2067200,-2310400,,1077.14257812,273.409759521,274.696136475,3100203.8642644132,1.2863769539999907,272.44403512134693,2.0345326466102043e+36,1062.9238355993673
2188800,-2310400,,1074.98522949,273.762695312,275.214202881,3182576.5662431438,1.4515075690000003,273.21379182773467,3.0517989699153066e+36,1062.1933220073672
2310400,-2310400,,1077.25146484,274.11340332,275.751953125,3267399.0145067987,1.6385498050000251,273.8113808145102,4.272518557881429e+36,1049.1773382696122
2432000,-2310400,,1071.70117188,274.491241455,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,274.297145298551,5.696691410508573e+36,1033.8011536894287
2553600,-2310400,,1047.82641602,274.825683594,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,274.6912057059387,6.917410998474695e+36,1023.6649643259592
2675200,-2310400,,1025.67529297,275.131256104,9.969209968390001e+36,3534776.2588316677,9.969209968390001e+36,274.993721475449,7.934677321779796e+36,1018.3081154341023
2796800,-2310400,,1021.83709717,275.477172852,9.969209968390001e+36,3627676.7220908757,9.969209968390001e+36,275.1493057978095,8.545037115762856e+36,1016.6470845543095
2918400,-2310400,,1012.01763916,275.868347168,9.969209968390001e+36,3722231.416771397,9.969209968390001e+36,275.3014064244571,9.114706256813716e+36,1015.3588239399143
3040000,-2310400,,996.966918945,276.033050537,9.969209968390001e+36,3818317.451443764,9.969209968390001e+36,275.4497419085714,9.613166755233216e+36,1014.4644688197499
-3040000,-2432000,,1003.07775879,277.265380859,9.969209968390001e+36,3893099.536359172,9.969209968390001e+36,276.50318581725,9.969209968390002e+36,1074.829805647393
-2918400,-2432000,,1073.0300293,276.923858643,9.969209968390001e+36,3798905.4423609967,9.969209968390001e+36,276.19534563342853,9.684375397864573e+36,1070.7249930247715
-2796800,-2432000,,1120.91552734,276.721710205,9.969209968390001e+36,3706307.359083971,9.969209968390001e+36,275.89676193971434,9.257123542076428e+36,1056.3612191337618
-2675200,-2432000,,1097.07104492,275.979370117,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,275.61921847599996,8.748490380423877e+36,1037.5933576312448
-2553600,-2432000,,1025.44396973,275.165161133,9.969209968390001e+36,3526400.0,9.969209968390001e+36,275.0902348732857,7.934677321779796e+36,1022.732997349551
-2432000,-2432000,,954.283935547,274.506164551,9.969209968390001e+36,3439367.383691367,9.969209968390001e+36,274.52620588032653,6.917410998474695e+36,996.0257406429183
-2310400,-2432000,,881.001525879,274.114776611,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,273.9344843650204,5.696691410508572e+36,960.1047599947346
-2188800,-2432000,,844.98425293,273.685791016,276.402404785,3271921.3682483262,2.7166137689999914,273.3813806650613,4.475971822542449e+36,922.4161102914286
-2067200,-2432000,,853.214233398,273.143280029,275.847869873,3191855.2348125065,2.7045898439999974,272.8739088409183,3.255252234576327e+36,887.4130585338776
-1945600,-2432000,,869.339416504,272.63394165,275.397766113,3114479.6290873378,2.7638244629999917,272.3777366171429,2.2379859112712246e+36,859.9840698241633
-1824000,-2432000,,852.840576172,272.175628662,274.947662354,3040000.0,2.7720336919999795,271.8494760942041,1.4241728526271433e+36,843.0468475963877
-1702400,-2432000,,805.743164062,271.777496338,274.578918457,2968634.3257464366,2.8014221189999944,271.29908783581635,8.138130586440817e+35,830.9125739894898
-1580800,-2432000,,789.647033691,271.374725342,274.24130249,2900612.45946438,2.866577148000033,270.7618707150612,4.069065293220408e+35,820.0154842453877
-1459200,-2432000,,817.253173828,270.752685547,273.890136719,2836175.0016527544,3.1374511719999987,270.24406837928575,2.034532646610204e+35,810.9302206233469
-1337600,-2432000,,823.600280762,270.077514648,273.639862061,2775571.609596841,3.5623474129999977,269.72793392259183,273.76489008691834,806.7232690927144
-1216000,-2432000,,823.063903809,269.543060303,273.432495117,2719058.6606397443,3.8894348139999693,269.1920440050408,273.5650124063265,810.1747772838978
-1094400,-2432000,,829.171875,269.128051758,273.315032959,2666896.203454495,4.1869812009999805,268.6518971967959,273.3937110122449,812.0732010821429
-972800,-2432000,,845.622070312,268.6434021,273.224273682,2619344.1621902226,4.580871581999986,268.13954193730615,273.249783262898,804.1241903499387
-851200,-2432000,,861.067016602,268.129089355,273.124847412,2576657.8042107183,4.995758056999989,267.6649774045102,273.1254627461224,792.0608545419796
-729600,-2432000,,823.932128906,267.608215332,273.059509277,2539082.5429670457,5.451293945000032,267.23188999720406,273.01684383471434,777.3634948730407
-608000,-2432000,,761.154663086,267.084259033,272.970855713,2506848.2203755374,5.886596679999968,266.8513059032653,272.9194074358163,763.0358077068571
-486400,-2432000,,763.661743164,266.627868652,272.88470459,2480163.0914115305,6.256835937999995,266.5399394133061,272.8298227738163,749.3365864656328
-364800,-2432000,,769.996032715,266.384429932,272.783966064,2459207.8074046527,6.399536132000037,266.30292184018367,272.7420168506735,737.5442093829797
-243200,-2432000,,780.761230469,266.380187988,272.716552734,2444129.7510566004,6.336364746000015,266.1194408183878,272.649561045102,736.1801197285919
-121600,-2432000,,783.815551758,266.682800293,272.657836914,2435038.1023712954,5.975036620999958,266.0026319854898,272.5525649712653,744.5254005899591
0,-2432000,,788.029602051,266.801147461,272.569885254,2432000.0,5.768737792999957,265.9475490025918,272.44815561720407,755.7979636679388
121600,-2432000,,831.928100586,266.33770752,272.428253174,2435038.1023712954,6.090545654000039,265.8307875030613,272.35705753242854,769.5203614527142
243200,-2432000,,874.384155273,266.261932373,272.29675293,2444129.7510566004,6.034820557000046,265.7427829042245,272.2782891720816,780.4407896703879
364800,-2432000,,893.290649414,266.584960938,272.210235596,2459207.8074046527,5.6252746580000235,265.56468013842857,272.2177946129388,788.7115740095102
486400,-2432000,,841.426147461,266.766204834,272.245361328,2480163.0914115305,5.479156493999994,265.262666352,272.18565462069387,786.822073177449
608000,-2432000,,801.455932617,267.000244141,272.285980225,2506848.2203755374,5.285736084000007,265.0449545724694,272.1745269152245,781.5973218022857
729600,-2432000,,781.447692871,267.195068359,272.327270508,2539082.5429670457,5.1322021490000225,264.9242083491837,272.20385306218367,774.4903720155102
851200,-2432000,,774.390319824,266.816497803,272.309570312,2576657.8042107183,5.493072509000001,265.00491986961225,272.2686431261429,767.4061559560407
972800,-2432000,,776.397094727,266.893035889,272.391784668,2619344.1621902226,5.498748779000039,265.3159456837143,272.3671762894286,769.1298796984696
1094400,-2432000,,780.153503418,267.228118896,272.541015625,2666896.203454495,5.312896728999988,265.7169466602653,272.50273412583675,783.1890800631837
1216000,-2432000,,806.594909668,267.744995117,272.668182373,2719058.6606397443,4.923187256000006,266.44788718712243,272.6795492366531,808.3821691395307
1337600,-2432000,,845.544128418,268.811126709,272.907073975,2775571.609596841,4.095947265999996,267.4602175342653,272.8870880749592,852.0044804785715
1459200,-2432000,,917.334533691,270.542785645,273.165618896,2836175.0016527544,2.6228332510000314,268.5510415835918,2.034532646610204e+35,898.3361255881633
1580800,-2432000,,1001.84094238,272.128082275,273.451782227,2900612.45946438,1.3236999520000268,269.65556055179593,4.069065293220408e+35,943.284188407061
1702400,-2432000,,1044.3137207,273.016235352,273.831237793,2968634.3257464366,0.8150024409999901,270.64841632446934,8.138130586440817e+35,985.5725010466122
1824000,-2432000,,1054.78845215,273.508758545,274.193695068,3040000.0,0.684936523000033,271.58006753722447,1.4241728526271433e+36,1017.1191854674082
1945600,-2432000,,1048.28112793,273.680175781,274.739532471,3114479.6290873378,1.0593566900000155,272.45229355165304,2.2379859112712246e+36,1038.7089083928572
2067200,-2432000,,1044.83154297,273.84677124,275.113037109,3191855.2348125065,1.2662658689999944,273.1236242177143,3.255252234576327e+36,1050.2898248172244
2188800,-2432000,,1035.04833984,274.140045166,275.728973389,3271921.3682483262,1.5889282229999822,273.6850386638572,4.475971822542449e+36,1048.991582131714
2310400,-2432000,,1044.29980469,274.51449585,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,274.1451714962857,5.696691410508573e+36,1041.7176987010203
2432000,-2432000,,1051.09741211,274.851623535,9.969209968390001e+36,3439367.383691367,9.969209968390001e+36,274.5410224758572,6.917410998474695e+36,1035.635684889857
2553600,-2432000,,1040.20910645,275.217071533,9.969209968390001e+36,3526400.0,9.969209968390001e+36,274.8824132802653,7.934677321779796e+36,1031.9151474316939
2675200,-2432000,,1034.93322754,275.578216553,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,275.1543130680408,8.748490380423877e+36,1030.040665607796
2796800,-2432000,,1037.09643555,275.973724365,9.969209968390001e+36,3706307.359083971,9.969209968390001e+36,275.30136907673807,9.257123542076428e+36,1029.9629225964763
2918400,-2432000,,1034.28552246,276.40612793,9.969209968390001e+36,3798905.4423609967,9.969209968390001e+36,275.4425083706,9.684375397864573e+36,1028.9667707178
3040000,-2432000,,1018.97515869,276.526062012,9.969209968390001e+36,3893099.536359172,9.969209968390001e+36,275.5772737776429,9.969209968390002e+36,1027.723395211893
-3040000,-2553600,,1015.01483154,277.275390625,9.969209968390001e+36,3970198.100850888,9.969209968390001e+36,276.5742405483214,9.969209968390002e+36,1075.4856741778215
-2918400,-2553600,,1096.3848877,276.891906738,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,276.27312360497143,9.969209968390001e+36,1070.8378853939714
-2796800,-2553600,,1146.09204102,276.528289795,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,275.97897193554763,9.731847826285475e+36,1057.9242582779286
-2675200,-2553600,,1105.88671875,275.891601562,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,275.70494671263265,9.35885017440694e+36,1040.824383171551
-2553600,-2553600,,1039.21972656,275.212249756,9.969209968390001e+36,3611335.7528759353,9.969209968390001e+36,275.1833035216735,8.748490380423877e+36,1026.4365234379386
-2432000,-2553600,,982.037353516,274.639862061,9.969209968390001e+36,3526400.0,9.969209968390001e+36,274.63617441612246,7.934677321779796e+36,1000.0889892580204
-2310400,-2553600,,915.670227051,274.185302734,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,274.0710966149592,6.917410998474695e+36,966.1525492766939
-2188800,-2553600,,881.140197754,273.725219727,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,273.54352491734693,5.900144675169592e+36,931.267190738449
-2067200,-2553600,,880.716430664,273.178955078,275.92590332,3285451.080141051,2.7469482419999736,273.06309478144897,4.67942508720347e+36,897.3837355010002
-1945600,-2553600,,883.155334473,272.700500488,275.480010986,3210332.1198904016,2.779510498000036,272.60194739522444,3.458705499237348e+36,869.7214617047958
-1824000,-2553600,,853.647766113,272.282440186,275.05770874,3138128.2574171503,2.7752685540000357,272.11788130785715,2.4414391759322453e+36,852.4848308952653
-1702400,-2553600,,811.887145996,271.966888428,274.674926758,3069045.2456749477,2.708038330000022,271.6137041364489,1.6276261172881633e+36,840.3028078662653
-1580800,-2553600,,806.709106445,271.633117676,274.352813721,3003298.453367564,2.7196960450000347,271.1177305882857,1.0172663233051021e+36,830.0697245694694
-1459200,-2553600,,834.498718262,271.124908447,274.022674561,2941111.6265793107,2.897766113999978,270.63554724863263,6.103597939830613e+35,822.0187788982449
-1337600,-2553600,,831.752746582,270.676422119,273.763244629,2882715.1645627427,3.0868225099999904,270.1542059450204,2.034532646610204e+35,819.4253153897755
-1216000,-2553600,,839.543518066,270.209899902,273.522613525,2828343.8546258835,3.312713622999979,269.6511454678367,273.6394092793265,825.7035260881429
-1094400,-2553600,,854.119384766,269.673156738,273.362670898,2778234.0290191537,3.6895141599999874,269.1395382004286,273.45836219010204,831.1015101841429
-972800,-2553600,,867.338439941,269.123779297,273.24887085,2732620.1345960987,4.125091553000004,268.6502125018775,273.30616978236736,826.5919114716123
-851200,-2553600,,873.541992188,268.524353027,273.124450684,2691730.7443353245,4.600097656999992,268.19838667881635,273.17534030214284,818.3970972177756
-729600,-2553600,,839.062561035,268.019683838,273.035400391,2655784.087609533,5.015716553000004,267.79275886377553,273.06185663965306,808.1380092075918
-608000,-2553600,,787.163757324,267.617462158,272.961120605,2624983.230422625,5.343658446999996,267.4441509636531,272.96089701748986,797.9849193339388
-486400,-2553600,,784.12512207,267.32598877,272.88369751,2599511.092494125,5.55770874000001,267.1652626505306,272.8683023257959,787.3182522520613
-364800,-2553600,,788.721069336,267.22857666,272.782653809,2579525.5377685255,5.5540771490000225,266.9590634716531,272.778873988551,777.0493487922246
-243200,-2553600,,803.330688477,267.488891602,272.712280273,2565154.8101430447,5.223388670999952,266.79608714830607,272.68764386855105,775.0128584881021
-121600,-2553600,,791.500976562,268.074584961,272.65524292,2556493.5986620425,4.58065795899995,266.69175190836734,272.59557794059185,783.363692303102
0,-2553600,,781.841552734,268.228668213,272.573944092,2553600.0,4.345275878999985,266.6607379525102,272.50433349606124,797.0800133530206
121600,-2553600,,815.68927002,267.778961182,272.469482422,2556493.5986620425,4.69052124000001,266.6700557787347,272.4246925820612,811.5466570173061
243200,-2553600,,827.44329834,267.608306885,272.373962402,2565154.8101430447,4.765655517000027,266.69015066967347,272.3601236148571,822.5869327467346
364800,-2553600,,826.182983398,267.930969238,272.32913208,2579525.5377685255,4.398162842000033,266.68781140385715,272.3109566824694,829.9127745336532
486400,-2553600,,804.48651123,268.203033447,272.378479004,2599511.092494125,4.175445556999989,266.6560905612653,272.2824420539387,830.9547206334081
608000,-2553600,,774.636535645,268.271820068,272.39654541,2624983.230422625,4.1247253419999765,266.6708834901633,272.28137082467344,826.5623168945918
729600,-2553600,,756.259765625,268.127685547,272.396575928,2655784.087609533,4.268890381000006,266.7488172882041,272.3169923120612,817.5820225307144
851200,-2553600,,738.733154297,267.885955811,272.431030273,2691730.7443353245,4.545074462000002,266.89405355651024,272.38838600624484,808.050468600551
972800,-2553600,,747.034545898,268.068572998,272.545898438,2732620.1345960987,4.4773254400000155,267.1527728645306,272.4936149752857,804.541917450592
1094400,-2553600,,774.703613281,268.445922852,272.674163818,2778234.0290191537,4.228240965999987,267.56265694755103,272.63824587448977,812.7508719308163
1216000,-2553600,,802.176940918,269.092132568,272.815582275,2828343.8546258835,3.723449706999986,268.15893181006123,272.8338990503062,833.7922288543265
1337600,-2553600,,843.192321777,270.031951904,273.119781494,2882715.1645627427,3.0878295900000126,268.92257690430614,2.034532646610204e+35,865.0134264885307
1459200,-2553600,,892.182006836,271.221343994,273.470184326,2941111.6265793107,2.248840331999986,269.77702674085714,6.103597939830613e+35,900.1108448262448
1580800,-2553600,,947.250244141,272.268798828,273.813354492,3003298.453367564,1.5445556639999722,270.6515695999796,1.0172663233051021e+36,936.7110471142449
1702400,-2553600,,982.826293945,272.879943848,274.09072876,3069045.2456749477,1.2107849120000083,271.5004920180612,1.6276261172881636e+36,970.9213854732244
1824000,-2553600,,1002.83032227,273.295806885,274.437805176,3138128.2574171503,1.141998290999993,272.28315766002044,2.4414391759322453e+36,999.8891252790204
1945600,-2553600,,1012.81640625,273.616638184,274.912139893,3210332.1198904016,1.295501709000007,272.9563567492449,3.458705499237347e+36,1021.6446234257755
2067200,-2553600,,1013.85760498,273.923553467,275.328857422,3285451.080141051,1.4053039550000221,273.5029894770204,4.67942508720347e+36,1034.3222506780205
2188800,-2553600,,1001.15246582,274.320556641,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,273.9571010044285,5.900144675169593e+36,1039.6780133935918
2310400,-2553600,,1001.07440186,274.676849365,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,274.34034199614285,6.917410998474695e+36,1041.4738109358977
2432000,-2553600,,1013.13415527,275.008178711,9.969209968390001e+36,3526400.0,9.969209968390001e+36,274.6852167868979,7.934677321779796e+36,1042.6976455383674
2553600,-2553600,,1021.98504639,275.356140137,9.969209968390001e+36,3611335.7528759353,9.969209968390001e+36,274.997047891449,8.748490380423877e+36,1043.2157966464285
2675200,-2553600,,1035.18530273,275.708282471,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,275.24427826555103,9.35885017440694e+36,1043.8950045845918
2796800,-2553600,,1038.4329834,276.06439209,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,275.3834548224048,9.731847826285475e+36,1044.8318510515473
2918400,-2553600,,1036.49536133,276.332855225,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,275.51299089711426,9.969209968390001e+36,1044.1009277349997
3040000,-2553600,,1031.99780273,276.282440186,9.969209968390001e+36,3970198.100850888,9.969209968390001e+36,275.6304691860714,9.969209968390002e+36,1042.5111498155356
-3040000,-2675200,,1010.65771484,277.269439697,9.969209968390001e+36,4049480.8358603204,9.969209968390001e+36,277.27779715407144,9.969209968390002e+36,1080.0196860182857
-2918400,-2675200,,1090.71374512,276.833862305,9.969209968390001e+36,3959009.1689714487,9.969209968390001e+36,276.85325753354283,9.969209968390001e+36,1074.4353690014857
